airline_code,num_code,dep_time,time_taken,price,Routine,departure_time
1,530,7.0,105,1206000,1,2
1,7534,15.5,105,1206000,1,3
1,7535,17.0,105,1206000,1,4
1,392,15.0,105,1206000,1,3
1,334,8.0,105,1206000,1,2
1,336,14.333333333333334,105,1206000,1,3
1,7534,15.5,105,1206000,1,3
1,338,10.5,105,1206000,1,2
1,354,22.5,105,1206000,1,1
0,981,21.666666666666668,105,1344600,1,1
0,981,21.666666666666668,105,1344600,1,1
0,981,21.666666666666668,105,1344600,1,1
0,807,20.666666666666668,105,1350300,1,1
0,811,5.916666666666667,105,1350300,1,0
0,815,8.083333333333334,105,1350300,1,2
0,801,9.083333333333334,105,1350300,1,2
0,819,14.25,105,1350300,1,3
0,817,16.083333333333332,105,1350300,1,3
0,813,17.583333333333332,105,1350300,1,4
0,809,19.833333333333332,105,1350300,1,4
0,993,12.833333333333334,105,1348800,1,3
0,951,14.333333333333334,105,1348800,1,3
0,933,15.5,105,1348800,1,3
0,945,11.666666666666666,105,1348800,1,2
0,993,12.833333333333334,105,1348800,1,3
0,951,14.333333333333334,105,1348800,1,3
0,933,15.5,105,1348800,1,3
0,995,10.333333333333334,105,1348800,1,2
0,945,11.666666666666666,105,1348800,1,2
0,993,12.833333333333334,105,1348800,1,3
0,927,9.5,105,1348800,1,2
0,951,14.333333333333334,105,1348800,1,3
0,995,10.333333333333334,105,1348800,1,2
0,945,11.666666666666666,105,1348800,1,2
0,927,9.5,105,1348800,1,2
0,993,12.833333333333334,105,1348800,1,3
0,995,10.333333333333334,105,1348800,1,2
0,945,11.666666666666666,105,1348800,1,2
0,927,9.5,105,1348800,1,2
0,985,19.833333333333332,105,1348800,1,4
0,995,10.333333333333334,105,1348800,1,2
0,985,19.833333333333332,105,1348800,1,4
2,2343,2.25,105,1256700,1,0
2,2616,23.166666666666668,105,1256700,1,5
1,171,18.333333333333332,105,1261500,1,4
1,173,9.666666666666666,105,1261500,1,2
1,275,19.916666666666668,105,1261500,1,4
1,2513,16.583333333333332,105,1261500,1,3
1,171,18.333333333333332,105,1261500,1,4
3,865,10.666666666666666,105,1269000,1,2
3,678,9.0,105,1269000,1,2
3,665,8.0,105,1269000,1,2
3,887,7.0,105,1269000,1,2
3,805,20.0,105,1269000,1,1
3,624,19.0,105,1269000,1,4
3,868,18.0,105,1269000,1,4
3,441,17.833333333333332,105,1269000,1,4
3,636,14.5,105,1269000,1,3
0,191,5.583333333333333,105,1416300,1,0
0,143,19.666666666666668,105,1416300,1,4
0,534,22.5,105,1416300,1,1
3,506,9.75,105,1328100,1,2
3,807,17.333333333333332,105,1328100,1,4
3,504,21.25,105,1328100,1,1
3,431,12.916666666666666,105,1340700,1,3
3,411,7.083333333333333,105,1340700,1,2
3,9843,6.083333333333333,105,1344000,1,2
3,740,8.0,105,1349700,1,2
3,784,16.083333333333332,105,1349700,1,3
3,747,19.0,105,1349700,1,4
3,1529,9.583333333333334,105,1349700,1,2
3,721,20.75,105,1349700,1,1
2,2336,6.166666666666667,105,1350000,1,2
2,2082,20.0,105,1350000,1,1
2,6233,2.5,105,1350000,1,0
2,772,7.333333333333333,105,1350000,1,2
2,2026,8.333333333333334,105,1350000,1,2
2,5175,9.25,105,1350000,1,2
2,2188,12.5,105,1350000,1,3
2,654,18.333333333333332,105,1350000,1,4
2,2131,21.416666666666668,105,1350000,1,1
2,2036,22.833333333333332,105,1350000,1,1
2,2028,15.5,105,1350000,1,3
1,113,6.083333333333333,105,1350300,1,2
1,119,18.666666666666668,105,1350300,1,4
0,955,17.75,105,1468800,1,4
0,941,16.75,105,1468800,1,3
0,963,8.833333333333334,105,1468800,1,2
0,943,7.5,105,1468800,1,2
0,963,8.833333333333334,105,1468800,1,2
0,943,7.5,105,1468800,1,2
0,963,8.833333333333334,105,1468800,1,2
0,977,19.0,105,1468800,1,4
2,369,21.833333333333332,105,1422000,1,1
3,502,13.5,105,1454100,1,3
3,473,18.666666666666668,105,1521300,1,4
3,798,12.666666666666666,105,1566000,1,3
3,775,12.333333333333334,105,1566000,1,3
3,798,12.666666666666666,105,1566000,1,3
3,775,12.333333333333334,105,1566000,1,3
2,7403,7.416666666666667,105,1592400,1,2
2,198,5.25,105,1619700,1,0
3,877,11.0,105,1647300,1,2
3,465,16.833333333333332,105,1651200,1,3
3,512,14.166666666666666,105,1651200,1,3
1,2511,10.75,105,1683000,1,2
1,133,15.166666666666666,105,1683000,1,3
1,143,9.0,105,1683000,1,2
1,7541,8.0,105,1683000,1,2
1,231,13.916666666666666,105,1683000,1,3
0,8721,7.416666666666667,105,1685700,1,2
0,3002,7.75,105,1685700,1,2
0,8941,15.083333333333334,105,1685700,1,3
0,8946,11.916666666666666,105,1685700,1,2
2,152,10.25,105,1710600,1,2
2,2338,12.75,105,1834800,1,3
3,877,11.0,105,1836300,1,2
3,459,6.0,105,1853100,1,2
3,467,17.75,105,1853100,1,4
2,2249,6.75,105,1912200,1,2
2,2373,13.833333333333334,105,2126700,1,3
1,101,5.833333333333333,105,2049600,1,0
1,717,16.666666666666668,105,2222700,1,3
3,798,12.666666666666666,105,2226900,1,3
3,775,12.333333333333334,105,2226900,1,3
2,7407,15.0,105,2227500,1,3
2,788,13.666666666666666,105,2227500,1,3
2,2005,9.666666666666666,105,2249100,1,2
3,883,22.0,105,2526900,1,1
3,885,10.916666666666666,105,2873400,1,2
0,847,11.166666666666666,105,3081900,1,2
3,415,16.75,105,3041400,1,3
1,145,5.583333333333333,105,3201600,1,0
0,741,9.666666666666666,105,3550500,1,2
0,637,17.166666666666668,105,3645000,1,4
1,286,10.833333333333334,105,4862700,1,2
3,409,10.583333333333334,105,5076300,1,2
0,899,14.75,105,1007100,1,3
0,859,10.416666666666666,105,1007100,1,2
0,829,7.5,105,1007100,1,2
0,871,20.583333333333332,105,1007100,1,1
0,879,17.666666666666668,105,1007100,1,4
0,899,14.75,105,1007100,1,3
0,859,10.416666666666666,105,1007100,1,2
0,829,7.5,105,1007100,1,2
3,768,15.416666666666666,105,927000,1,3
3,783,7.166666666666667,105,927000,1,2
3,881,5.416666666666667,105,927000,1,0
3,713,16.25,105,927000,1,3
3,711,6.333333333333333,105,927000,1,2
3,710,11.916666666666666,105,927000,1,2
3,550,16.833333333333332,105,927000,1,3
3,548,4.75,105,927000,1,0
3,787,5.75,105,927000,1,0
3,713,16.25,105,927000,1,3
3,744,9.416666666666666,105,927000,1,2
3,768,15.416666666666666,105,927000,1,3
3,764,4.416666666666667,105,927000,1,0
3,791,4.916666666666667,105,927000,1,0
3,548,4.75,105,927000,1,0
3,791,4.916666666666667,105,927000,1,0
2,2331,6.75,105,975900,1,2
2,2478,23.416666666666668,105,975900,1,5
0,871,20.583333333333332,105,1098600,1,1
0,879,17.666666666666668,105,1098600,1,4
3,744,9.416666666666666,105,1070700,1,2
3,559,15.5,105,1070700,1,3
3,881,5.416666666666667,105,1070700,1,0
3,710,11.916666666666666,105,1070700,1,2
3,560,8.166666666666666,105,1083000,1,2
3,560,8.166666666666666,105,1086300,1,2
2,967,17.75,105,1101300,1,4
2,6205,12.916666666666666,105,1101300,1,3
2,2348,19.5,105,1101300,1,4
2,6205,12.916666666666666,105,1101300,1,3
2,967,17.75,105,1101300,1,4
2,6205,12.916666666666666,105,1101300,1,3
2,2005,9.666666666666666,105,1101300,1,2
2,2005,9.666666666666666,105,1101300,1,2
2,6205,12.916666666666666,105,1101300,1,3
2,2147,21.25,105,1101300,1,1
2,2005,9.666666666666666,105,1101300,1,2
1,7555,12.5,105,1113000,1,3
0,8207,18.916666666666668,105,1121100,1,4
0,975,5.75,105,1281600,1,0
0,981,21.666666666666668,105,1281600,1,1
0,975,5.75,105,1281600,1,0
0,953,20.666666666666668,105,1281600,1,1
0,981,21.666666666666668,105,1281600,1,1
0,975,5.75,105,1281600,1,0
0,8938,17.75,105,1290300,1,4
2,221,21.333333333333332,105,1198800,1,1
2,2753,17.416666666666668,105,1198800,1,4
2,2753,17.416666666666668,105,1198800,1,4
3,803,6.166666666666667,105,1202100,1,2
3,775,12.333333333333334,105,1205700,1,3
3,775,12.333333333333334,105,1205700,1,3
3,783,7.166666666666667,105,1205700,1,2
1,336,14.333333333333334,105,1206000,1,3
1,2501,2.0,105,1206000,1,0
1,338,10.5,105,1206000,1,2
1,7535,17.0,105,1206000,1,4
1,323,18.833333333333332,105,1206000,1,4
1,334,8.0,105,1206000,1,2
1,7533,13.5,105,1206000,1,3
1,530,7.0,105,1206000,1,2
1,7534,15.5,105,1206000,1,3
1,7535,17.0,105,1206000,1,4
1,392,15.0,105,1206000,1,3
1,334,8.0,105,1206000,1,2
1,336,14.333333333333334,105,1206000,1,3
1,7534,15.5,105,1206000,1,3
1,530,7.0,105,1206000,1,2
1,338,10.5,105,1206000,1,2
1,7533,13.5,105,1206000,1,3
1,392,15.0,105,1206000,1,3
3,542,9.75,105,1209000,1,2
3,839,21.416666666666668,105,1209000,1,1
3,544,17.25,105,1209000,1,4
3,544,17.25,105,1212300,1,4
3,542,9.75,105,1212300,1,2
3,839,21.416666666666668,105,1212300,1,1
3,544,17.25,105,1212300,1,4
3,839,21.416666666666668,105,1212300,1,1
3,542,9.75,105,1212300,1,2
0,807,20.666666666666668,105,1350300,1,1
0,811,5.916666666666667,105,1350300,1,0
0,815,8.083333333333334,105,1350300,1,2
0,817,16.083333333333332,105,1350300,1,3
0,813,17.583333333333332,105,1350300,1,4
0,809,19.833333333333332,105,1350300,1,4
0,993,12.833333333333334,105,1348800,1,3
0,951,14.333333333333334,105,1348800,1,3
0,933,15.5,105,1348800,1,3
0,945,11.666666666666666,105,1348800,1,2
0,993,12.833333333333334,105,1348800,1,3
0,951,14.333333333333334,105,1348800,1,3
0,933,15.5,105,1348800,1,3
0,995,10.333333333333334,105,1348800,1,2
0,945,11.666666666666666,105,1348800,1,2
0,993,12.833333333333334,105,1348800,1,3
0,927,9.5,105,1348800,1,2
0,951,14.333333333333334,105,1348800,1,3
0,995,10.333333333333334,105,1348800,1,2
0,945,11.666666666666666,105,1348800,1,2
0,927,9.5,105,1348800,1,2
0,993,12.833333333333334,105,1348800,1,3
0,995,10.333333333333334,105,1348800,1,2
0,945,11.666666666666666,105,1348800,1,2
0,927,9.5,105,1348800,1,2
0,995,10.333333333333334,105,1348800,1,2
0,985,19.833333333333332,105,1348800,1,4
0,927,9.5,105,1348800,1,2
2,2343,2.25,105,1256700,1,0
2,2616,23.166666666666668,105,1256700,1,5
1,171,18.333333333333332,105,1261500,1,4
1,2513,16.583333333333332,105,1261500,1,3
3,805,20.0,105,1269000,1,1
3,624,19.0,105,1269000,1,4
3,441,17.833333333333332,105,1269000,1,4
3,636,14.5,105,1269000,1,3
1,354,22.5,105,1273500,1,1
0,191,5.583333333333333,105,1416300,1,0
0,143,19.666666666666668,105,1416300,1,4
0,534,22.5,105,1416300,1,1
3,506,9.75,105,1328100,1,2
3,807,17.333333333333332,105,1328100,1,4
3,504,21.25,105,1328100,1,1
0,801,9.083333333333334,105,1444800,1,2
0,819,14.25,105,1444800,1,3
3,767,10.083333333333334,105,1340700,1,2
3,798,12.666666666666666,105,1340700,1,3
3,798,12.666666666666666,105,1340700,1,3
3,811,18.5,105,1340700,1,4
3,740,8.0,105,1349700,1,2
3,784,16.083333333333332,105,1349700,1,3
3,747,19.0,105,1349700,1,4
3,1529,9.583333333333334,105,1349700,1,2
3,721,20.75,105,1349700,1,1
2,2336,6.166666666666667,105,1350000,1,2
2,2082,20.0,105,1350000,1,1
2,6233,2.5,105,1350000,1,0
2,772,7.333333333333333,105,1350000,1,2
2,2026,8.333333333333334,105,1350000,1,2
2,5175,9.25,105,1350000,1,2
2,654,18.333333333333332,105,1350000,1,4
2,2036,22.833333333333332,105,1350000,1,1
2,2028,15.5,105,1350000,1,3
1,113,6.083333333333333,105,1350300,1,2
1,119,18.666666666666668,105,1350300,1,4
3,868,18.0,105,1363500,1,4
0,955,17.75,105,1468800,1,4
0,941,16.75,105,1468800,1,3
0,963,8.833333333333334,105,1468800,1,2
0,943,7.5,105,1468800,1,2
0,963,8.833333333333334,105,1468800,1,2
0,943,7.5,105,1468800,1,2
0,963,8.833333333333334,105,1468800,1,2
0,943,7.5,105,1468800,1,2
0,977,19.0,105,1468800,1,4
2,2131,21.416666666666668,105,1424400,1,1
2,369,21.833333333333332,105,1422000,1,1
3,502,13.5,105,1454100,1,3
2,2188,12.5,105,1487400,1,3
3,9643,19.0,105,1533000,1,4
3,473,18.666666666666668,105,1544400,1,4
3,877,11.0,105,1544400,1,2
3,798,12.666666666666666,105,1566000,1,3
3,491,11.916666666666666,105,1611600,1,2
2,198,5.25,105,1619700,1,0
3,465,16.833333333333332,105,1651200,1,3
3,512,14.166666666666666,105,1651200,1,3
1,2511,10.75,105,1683000,1,2
1,133,15.166666666666666,105,1683000,1,3
1,143,9.0,105,1683000,1,2
1,7541,8.0,105,1683000,1,2
1,231,13.916666666666666,105,1683000,1,3
1,7542,12.5,105,1683000,1,3
0,8411,19.5,105,1685700,1,4
0,8721,7.416666666666667,105,1685700,1,2
0,3002,7.75,105,1685700,1,2
0,8645,16.333333333333332,105,1685700,1,3
0,339,15.5,105,1685700,1,3
0,8946,11.916666666666666,105,1685700,1,2
2,152,10.25,105,1710600,1,2
2,2083,5.5,105,1710600,1,0
3,792,12.833333333333334,105,1802400,1,3
3,775,12.333333333333334,105,1802400,1,3
3,792,12.833333333333334,105,1802400,1,3
3,473,18.666666666666668,105,1836300,1,4
3,459,6.0,105,1853100,1,2
2,2249,6.75,105,1912200,1,2
3,467,17.75,105,1972800,1,4
1,101,5.833333333333333,105,2049600,1,0
2,7403,7.416666666666667,105,2060100,1,2
2,2373,13.833333333333334,105,2202300,1,3
2,2247,11.0,105,2133000,1,2
2,2247,11.0,105,2133000,1,2
2,2247,11.0,105,2133000,1,2
1,717,16.666666666666668,105,2222700,1,3
2,7407,15.0,105,2328300,1,3
2,788,13.666666666666666,105,2328300,1,3
0,8171,12.0,105,2645100,1,3
0,847,11.166666666666666,105,3081900,1,2
0,8910,9.083333333333334,105,3023100,1,2
3,885,10.916666666666666,105,3188400,1,2
1,145,5.583333333333333,105,3201600,1,0
3,409,10.583333333333334,105,3261900,1,2
1,286,10.833333333333334,105,3485700,1,2
0,741,9.666666666666666,105,3613500,1,2
0,637,17.166666666666668,105,3645000,1,4
3,883,22.0,105,3960000,1,1
3,767,12.166666666666666,105,5627400,1,3
3,401,6.833333333333333,105,5627400,1,2
0,871,20.583333333333332,105,1007100,1,1
0,859,10.416666666666666,105,1007100,1,2
0,829,7.5,105,1007100,1,2
3,744,9.416666666666666,105,927000,1,2
3,713,16.25,105,927000,1,3
3,710,11.916666666666666,105,927000,1,2
3,550,16.833333333333332,105,927000,1,3
3,548,4.75,105,927000,1,0
3,713,16.25,105,927000,1,3
3,744,9.416666666666666,105,927000,1,2
3,764,4.416666666666667,105,927000,1,0
3,791,4.916666666666667,105,927000,1,0
3,798,12.666666666666666,105,927000,1,3
3,775,12.333333333333334,105,927000,1,3
3,791,4.916666666666667,105,927000,1,0
2,2331,6.75,105,975900,1,2
0,859,10.416666666666666,105,1098600,1,2
0,829,7.5,105,1098600,1,2
0,879,17.666666666666668,105,1101600,1,4
2,2769,9.416666666666666,105,1006200,1,2
2,2616,23.166666666666668,105,1006200,1,5
1,7549,15.5,105,1070400,1,3
1,7549,15.5,105,1070400,1,3
3,768,15.416666666666666,105,1070700,1,3
3,741,14.666666666666666,105,1070700,1,3
3,768,15.416666666666666,105,1070700,1,3
3,548,4.75,105,1070700,1,0
2,221,21.333333333333332,105,1076100,1,1
2,2753,17.416666666666668,105,1076100,1,4
2,186,13.416666666666666,105,1076100,1,3
2,2753,17.416666666666668,105,1076100,1,4
0,899,14.75,105,1196100,1,3
2,967,17.75,105,1101300,1,4
2,2348,19.5,105,1101300,1,4
2,967,17.75,105,1101300,1,4
2,6205,12.916666666666666,105,1101300,1,3
0,8207,18.916666666666668,105,1121100,1,4
0,953,20.666666666666668,105,1281600,1,1
0,953,20.666666666666668,105,1281600,1,1
0,899,14.75,105,1287600,1,3
0,8185,9.5,105,1290300,1,2
0,8938,17.75,105,1290300,1,4
3,803,6.166666666666667,105,1202100,1,2
3,767,10.083333333333334,105,1205700,1,2
3,783,7.166666666666667,105,1205700,1,2
1,336,14.333333333333334,105,1206000,1,3
1,338,10.5,105,1206000,1,2
1,7535,17.0,105,1206000,1,4
1,323,18.833333333333332,105,1206000,1,4
1,334,8.0,105,1206000,1,2
1,7533,13.5,105,1206000,1,3
1,530,7.0,105,1206000,1,2
1,7534,15.5,105,1206000,1,3
1,7535,17.0,105,1206000,1,4
1,392,15.0,105,1206000,1,3
1,334,8.0,105,1206000,1,2
1,336,14.333333333333334,105,1206000,1,3
1,7534,15.5,105,1206000,1,3
1,338,10.5,105,1206000,1,2
1,354,22.5,105,1206000,1,1
3,542,9.75,105,1209000,1,2
3,560,8.166666666666666,105,1209000,1,2
3,542,9.75,105,1209000,1,2
3,560,8.166666666666666,105,1209000,1,2
3,542,9.75,105,1212300,1,2
3,560,8.166666666666666,105,1212300,1,2
3,542,9.75,105,1212300,1,2
0,981,21.666666666666668,105,1344600,1,1
0,981,21.666666666666668,105,1344600,1,1
0,981,21.666666666666668,105,1344600,1,1
0,807,20.666666666666668,105,1350300,1,1
0,811,5.916666666666667,105,1350300,1,0
0,815,8.083333333333334,105,1350300,1,2
0,801,9.083333333333334,105,1350300,1,2
0,809,19.833333333333332,105,1350300,1,4
0,993,12.833333333333334,105,1348800,1,3
0,951,14.333333333333334,105,1348800,1,3
0,945,11.666666666666666,105,1348800,1,2
0,993,12.833333333333334,105,1348800,1,3
0,951,14.333333333333334,105,1348800,1,3
0,995,10.333333333333334,105,1348800,1,2
0,945,11.666666666666666,105,1348800,1,2
0,993,12.833333333333334,105,1348800,1,3
0,927,9.5,105,1348800,1,2
0,951,14.333333333333334,105,1348800,1,3
0,995,10.333333333333334,105,1348800,1,2
0,945,11.666666666666666,105,1348800,1,2
0,927,9.5,105,1348800,1,2
0,993,12.833333333333334,105,1348800,1,3
0,995,10.333333333333334,105,1348800,1,2
0,945,11.666666666666666,105,1348800,1,2
0,927,9.5,105,1348800,1,2
0,995,10.333333333333334,105,1348800,1,2
0,927,9.5,105,1348800,1,2
2,2343,2.25,105,1256700,1,0
1,171,18.333333333333332,105,1261500,1,4
1,173,9.666666666666666,105,1261500,1,2
1,275,19.916666666666668,105,1261500,1,4
1,2513,16.583333333333332,105,1261500,1,3
1,171,18.333333333333332,105,1261500,1,4
3,865,10.666666666666666,105,1269000,1,2
3,678,9.0,105,1269000,1,2
3,665,8.0,105,1269000,1,2
3,887,7.0,105,1269000,1,2
3,805,20.0,105,1269000,1,1
3,868,18.0,105,1269000,1,4
3,441,17.833333333333332,105,1269000,1,4
3,636,14.5,105,1269000,1,3
3,805,20.0,105,1269000,1,1
3,868,18.0,105,1269000,1,4
3,441,17.833333333333332,105,1269000,1,4
3,636,14.5,105,1269000,1,3
1,2501,2.0,105,1273500,1,0
2,6205,12.916666666666666,105,1274700,1,3
2,6205,12.916666666666666,105,1274700,1,3
2,2247,11.0,105,1274700,1,2
2,6205,12.916666666666666,105,1274700,1,3
2,2247,11.0,105,1274700,1,2
2,2005,9.666666666666666,105,1274700,1,2
2,2247,11.0,105,1274700,1,2
2,2005,9.666666666666666,105,1274700,1,2
0,985,19.833333333333332,105,1411800,1,4
0,985,19.833333333333332,105,1411800,1,4
0,191,5.583333333333333,105,1416300,1,0
0,143,19.666666666666668,105,1416300,1,4
0,534,22.5,105,1416300,1,1
3,506,9.75,105,1328100,1,2
3,504,21.25,105,1328100,1,1
0,817,16.083333333333332,105,1444800,1,3
0,813,17.583333333333332,105,1444800,1,4
3,431,12.916666666666666,105,1340700,1,3
3,559,15.5,105,1340700,1,3
3,710,11.916666666666666,105,1340700,1,2
3,411,7.083333333333333,105,1340700,1,2
3,740,8.0,105,1349700,1,2
3,747,19.0,105,1349700,1,4
3,1529,9.583333333333334,105,1349700,1,2
3,721,20.75,105,1349700,1,1
2,2336,6.166666666666667,105,1350000,1,2
2,2082,20.0,105,1350000,1,1
2,6233,2.5,105,1350000,1,0
2,772,7.333333333333333,105,1350000,1,2
2,2026,8.333333333333334,105,1350000,1,2
2,5175,9.25,105,1350000,1,2
2,2188,12.5,105,1350000,1,3
2,654,18.333333333333332,105,1350000,1,4
2,2036,22.833333333333332,105,1350000,1,1
2,2028,15.5,105,1350000,1,3
1,113,6.083333333333333,105,1350300,1,2
1,119,18.666666666666668,105,1350300,1,4
3,839,21.416666666666668,105,1358100,1,1
3,544,17.25,105,1358100,1,4
3,544,17.25,105,1361400,1,4
3,839,21.416666666666668,105,1361400,1,1
3,544,17.25,105,1361400,1,4
3,839,21.416666666666668,105,1361400,1,1
3,624,19.0,105,1363500,1,4
3,624,19.0,105,1363500,1,4
0,955,17.75,105,1468800,1,4
0,941,16.75,105,1468800,1,3
0,963,8.833333333333334,105,1468800,1,2
0,943,7.5,105,1468800,1,2
0,963,8.833333333333334,105,1468800,1,2
0,943,7.5,105,1468800,1,2
0,963,8.833333333333334,105,1468800,1,2
0,977,19.0,105,1468800,1,4
0,943,7.5,105,1468800,1,2
0,977,19.0,105,1468800,1,4
0,963,8.833333333333334,105,1468800,1,2
3,784,16.083333333333332,105,1380900,1,3
0,933,15.5,105,1506300,1,3
0,933,15.5,105,1506300,1,3
2,369,21.833333333333332,105,1422000,1,1
3,9643,19.0,105,1425900,1,4
3,502,13.5,105,1454100,1,3
3,807,17.333333333333332,105,1454100,1,4
2,2131,21.416666666666668,105,1487400,1,1
0,819,14.25,105,1602300,1,3
3,9843,6.083333333333333,105,1533000,1,2
3,711,6.333333333333333,105,1566000,1,2
3,798,12.666666666666666,105,1566000,1,3
3,775,12.333333333333334,105,1566000,1,3
3,798,12.666666666666666,105,1566000,1,3
3,775,12.333333333333334,105,1566000,1,3
2,5059,16.833333333333332,105,1619700,1,3
3,764,16.916666666666668,105,1626300,1,3
3,465,16.833333333333332,105,1651200,1,3
3,512,14.166666666666666,105,1651200,1,3
1,7541,8.0,105,1683000,1,2
1,133,15.166666666666666,105,1683000,1,3
1,231,13.916666666666666,105,1683000,1,3
1,165,6.083333333333333,105,1683000,1,2
0,8411,19.5,105,1685700,1,4
0,8721,7.416666666666667,105,1685700,1,2
0,3002,7.75,105,1685700,1,2
0,8645,16.333333333333332,105,1685700,1,3
0,339,15.5,105,1685700,1,3
0,8946,11.916666666666666,105,1685700,1,2
2,152,10.25,105,1710600,1,2
3,473,18.666666666666668,105,1711200,1,4
0,8171,12.0,105,1780800,1,3
3,792,12.833333333333334,105,1802400,1,3
3,792,12.833333333333334,105,1802400,1,3
3,792,12.833333333333334,105,1802400,1,3
3,883,22.0,105,1802400,1,1
2,7403,7.416666666666667,105,1829400,1,2
3,459,5.75,105,1853100,1,0
3,762,20.25,105,1910100,1,1
3,767,12.166666666666666,105,1910100,1,3
2,2249,6.75,105,1912200,1,2
3,467,17.75,105,1972800,1,4
3,877,11.0,105,2003100,1,2
1,101,5.833333333333333,105,2049600,1,0
1,300,8.666666666666666,105,2072400,1,2
2,2373,13.833333333333334,105,2227500,1,3
2,2005,9.666666666666666,105,2208300,1,2
1,717,16.666666666666668,105,2222700,1,3
2,2338,12.75,105,2227500,1,3
2,7407,15.0,105,2227500,1,3
2,788,13.666666666666666,105,2227500,1,3
3,415,16.75,105,2285400,1,3
1,286,10.833333333333334,105,3201600,1,2
1,145,5.583333333333333,105,3201600,1,0
3,787,5.75,105,3201600,1,0
0,741,9.666666666666666,105,3613500,1,2
0,637,17.166666666666668,105,3645000,1,4
0,847,11.166666666666666,105,4023000,1,2
3,783,7.166666666666667,105,4023300,1,2
3,885,10.916666666666666,105,4243500,1,2
0,899,14.75,105,1007100,1,3
0,871,20.583333333333332,105,1007100,1,1
0,879,17.666666666666668,105,1007100,1,4
0,899,14.75,105,1007100,1,3
0,871,20.583333333333332,105,1007100,1,1
0,879,17.666666666666668,105,1007100,1,4
3,744,9.416666666666666,105,927000,1,2
3,768,15.416666666666666,105,927000,1,3
3,713,16.25,105,927000,1,3
3,711,6.333333333333333,105,927000,1,2
3,710,11.916666666666666,105,927000,1,2
3,550,16.833333333333332,105,927000,1,3
3,548,4.75,105,927000,1,0
3,787,5.75,105,927000,1,0
3,767,10.083333333333334,105,927000,1,2
3,713,16.25,105,927000,1,3
3,744,9.416666666666666,105,927000,1,2
3,768,15.416666666666666,105,927000,1,3
3,764,4.416666666666667,105,927000,1,0
3,798,12.666666666666666,105,927000,1,3
3,791,4.916666666666667,105,927000,1,0
3,775,12.333333333333334,105,927000,1,3
3,798,12.666666666666666,105,927000,1,3
3,548,4.75,105,927000,1,0
3,775,12.333333333333334,105,927000,1,3
3,791,4.916666666666667,105,927000,1,0
3,711,6.333333333333333,105,927000,1,2
2,2331,6.75,105,975900,1,2
2,2005,9.666666666666666,105,975900,1,2
2,2005,9.666666666666666,105,975900,1,2
2,221,21.333333333333332,105,1006200,1,1
2,2769,9.416666666666666,105,1006200,1,2
2,2753,17.416666666666668,105,1006200,1,4
2,2343,2.25,105,1006200,1,0
2,186,13.416666666666666,105,1006200,1,3
2,2753,17.416666666666668,105,1006200,1,4
1,7549,15.5,105,1070400,1,3
1,7549,15.5,105,1070400,1,3
3,783,7.166666666666667,105,1070700,1,2
3,559,15.5,105,1070700,1,3
3,710,11.916666666666666,105,1070700,1,2
3,544,17.25,105,1083000,1,4
3,544,17.25,105,1086300,1,4
3,542,9.75,105,1086300,1,2
2,967,17.75,105,1101300,1,4
2,6205,12.916666666666666,105,1101300,1,3
2,2348,19.5,105,1101300,1,4
2,6205,12.916666666666666,105,1101300,1,3
2,967,17.75,105,1101300,1,4
2,2247,11.0,105,1101300,1,2
2,6205,12.916666666666666,105,1101300,1,3
2,2247,11.0,105,1101300,1,2
2,2247,11.0,105,1101300,1,2
2,6205,12.916666666666666,105,1101300,1,3
0,8207,18.916666666666668,105,1121100,1,4
0,8938,17.75,105,1126200,1,4
0,975,5.75,105,1281600,1,0
0,981,21.666666666666668,105,1281600,1,1
0,953,20.666666666666668,105,1281600,1,1
0,981,21.666666666666668,105,1281600,1,1
0,975,5.75,105,1281600,1,0
0,953,20.666666666666668,105,1281600,1,1
0,981,21.666666666666668,105,1281600,1,1
0,8185,9.5,105,1290300,1,2
3,803,6.166666666666667,105,1202100,1,2
3,502,13.5,105,1202100,1,3
3,798,12.666666666666666,105,1205700,1,3
3,775,12.333333333333334,105,1205700,1,3
3,792,12.833333333333334,105,1205700,1,3
3,783,7.166666666666667,105,1205700,1,2
3,792,12.833333333333334,105,1205700,1,3
1,336,14.333333333333334,105,1206000,1,3
1,2501,2.0,105,1206000,1,0
1,338,10.5,105,1206000,1,2
1,7535,17.0,105,1206000,1,4
1,323,18.833333333333332,105,1206000,1,4
1,334,8.0,105,1206000,1,2
1,7533,13.5,105,1206000,1,3
1,530,7.0,105,1206000,1,2
1,7534,15.5,105,1206000,1,3
1,7535,17.0,105,1206000,1,4
1,392,15.0,105,1206000,1,3
1,334,8.0,105,1206000,1,2
1,336,14.333333333333334,105,1206000,1,3
1,7534,15.5,105,1206000,1,3
1,530,7.0,105,1206000,1,2
1,354,22.5,105,1206000,1,1
3,839,21.416666666666668,105,1209000,1,1
3,560,8.166666666666666,105,1212300,1,2
3,839,21.416666666666668,105,1212300,1,1
0,807,20.666666666666668,105,1350300,1,1
0,811,5.916666666666667,105,1350300,1,0
0,815,8.083333333333334,105,1350300,1,2
0,801,9.083333333333334,105,1350300,1,2
0,819,14.25,105,1350300,1,3
0,817,16.083333333333332,105,1350300,1,3
0,813,17.583333333333332,105,1350300,1,4
0,809,19.833333333333332,105,1350300,1,4
