Departure Airport,Departure Time,Arrival Airport,Arrival Time,Carrier Code,Flight Number,Price (VND),Duration
DAD,2024-11-01 12:35:00,HAN,2024-11-01 13:55:00,H1,4129,3210000.00,PT1H20M
SGN,2024-11-01 16:15:00,PXU,2024-11-01 17:25:00,H1,4213,3317000.00,PT1H10M
PXU,2024-11-01 19:00:00,HAN,2024-11-01 20:35:00,H1,4254,3317000.00,PT1H35M
SGN,2024-11-01 14:30:00,UIH,2024-11-01 15:40:00,H1,4278,3317000.00,PT1H10M
UIH,2024-11-01 17:45:00,HAN,2024-11-01 19:25:00,H1,4484,3317000.00,PT1H40M
SGN,2024-11-01 04:55:00,DAD,2024-11-01 06:15:00,W2,4620,3358000.00,PT1H20M
DAD,2024-11-01 09:05:00,HAN,2024-11-01 10:25:00,W2,4506,3358000.00,PT1H20M
SGN,2024-11-01 12:25:00,DAD,2024-11-01 13:45:00,W2,4624,3358000.00,PT1H20M
DAD,2024-11-01 17:25:00,HAN,2024-11-01 18:45:00,W2,4516,3358000.00,PT1H20M
SGN,2024-11-01 07:25:00,DAD,2024-11-01 08:45:00,W2,4622,3358000.00,PT1H20M
DAD,2024-11-01 12:35:00,HAN,2024-11-01 13:55:00,W2,4510,3358000.00,PT1H20M
SGN,2024-11-01 22:15:00,DAD,2024-11-01 23:35:00,W2,4638,3358000.00,PT1H20M
DAD,2024-11-02 06:20:00,HAN,2024-11-02 07:40:00,W2,4514,3358000.00,PT1H20M
DAD,2024-11-01 20:40:00,HAN,2024-11-01 22:00:00,W2,4522,3358000.00,PT1H20M
SGN,2024-11-01 15:15:00,HUI,2024-11-01 16:40:00,W2,4306,3358000.00,PT1H25M
HUI,2024-11-01 22:45:00,HAN,2024-11-02 00:01:00,W2,4568,3358000.00,PT1H16M
SGN,2024-11-01 16:15:00,PXU,2024-11-01 17:25:00,W2,4396,3465000.00,PT1H10M
PXU,2024-11-01 19:00:00,HAN,2024-11-01 20:35:00,W2,4426,3465000.00,PT1H35M
SGN,2024-11-01 14:30:00,UIH,2024-11-01 15:40:00,W2,4388,3465000.00,PT1H10M
UIH,2024-11-01 17:45:00,HAN,2024-11-01 19:25:00,W2,4430,3465000.00,PT1H40M
SGN,2024-11-01 05:45:00,CXR,2024-11-01 06:55:00,H1,4330,3506000.00,PT1H10M
CXR,2024-11-01 08:35:00,HAN,2024-11-01 10:25:00,H1,4408,3506000.00,PT1H50M
SGN,2024-11-01 07:45:00,CXR,2024-11-01 08:55:00,H1,2156,3506000.00,PT1H10M
CXR,2024-11-01 11:55:00,HAN,2024-11-01 13:45:00,H1,4418,3506000.00,PT1H50M
SGN,2024-11-01 12:15:00,CXR,2024-11-01 13:25:00,H1,2152,3506000.00,PT1H10M
CXR,2024-11-01 16:40:00,HAN,2024-11-01 18:30:00,H1,4419,3506000.00,PT1H50M
SGN,2024-11-01 09:55:00,PQC,2024-11-01 10:55:00,H1,4394,3506000.00,PT1H
PQC,2024-11-01 13:15:00,HAN,2024-11-01 15:20:00,H1,4052,3506000.00,PT2H5M
SGN,2024-11-01 06:25:00,PQC,2024-11-01 07:25:00,H1,4318,3506000.00,PT1H
PQC,2024-11-01 09:55:00,HAN,2024-11-01 12:00:00,H1,4146,3506000.00,PT2H5M
PQC,2024-11-01 14:10:00,HAN,2024-11-01 16:15:00,H1,4143,3506000.00,PT2H5M
SGN,2024-11-01 16:10:00,PQC,2024-11-01 17:10:00,H1,4220,3506000.00,PT1H
PQC,2024-11-02 07:15:00,HAN,2024-11-02 09:20:00,H1,4092,3506000.00,PT2H5M
SGN,2024-11-01 14:20:00,PQC,2024-11-01 15:20:00,H1,4232,3506000.00,PT1H
PQC,2024-11-02 09:55:00,HAN,2024-11-02 12:00:00,H1,4146,3506000.00,PT2H5M
SGN,2024-11-01 05:40:00,BMV,2024-11-01 06:40:00,H1,4433,3506000.00,PT1H
BMV,2024-11-01 09:25:00,HAN,2024-11-01 11:10:00,H1,4444,3506000.00,PT1H45M
SGN,2024-11-01 19:00:00,DLI,2024-11-01 19:55:00,H1,4339,3506000.00,PT55M
DLI,2024-11-01 22:50:00,HAN,2024-11-02 00:40:00,H1,4527,3506000.00,PT1H50M
SGN,2024-11-01 06:15:00,DLI,2024-11-01 07:10:00,H1,4396,3506000.00,PT55M
DLI,2024-11-01 10:20:00,HAN,2024-11-01 12:10:00,H1,4450,3506000.00,PT1H50M
DLI,2024-11-01 12:25:00,HAN,2024-11-01 14:15:00,H1,4473,3506000.00,PT1H50M
DLI,2024-11-02 10:20:00,HAN,2024-11-02 12:10:00,H1,4450,3506000.00,PT1H50M
