Departure Airport,Departure Time,Arrival Airport,Arrival Time,Carrier Code,Flight Number,Price (VND),Duration
CXR,2024-09-16 08:40:00,SGN,2024-09-16 09:55:00,VN,1341,1776000.0,PT1H15M
CXR,2024-09-16 19:05:00,SGN,2024-09-16 20:15:00,VN,1351,2045000.0,PT1H10M
CXR,2024-09-16 21:55:00,SGN,2024-09-16 23:05:00,VN,1353,2045000.0,PT1H10M
CXR,2024-09-16 21:00:00,SGN,2024-09-16 22:10:00,VN,6151,2313000.0,PT1H10M
HPH,2024-09-16 16:50:00,SGN,2024-09-16 18:50:00,VJ,277,2961000.0,PT2H
HPH,2024-09-16 19:25:00,SGN,2024-09-16 21:25:00,VJ,279,2961000.0,PT2H
CXR,2024-09-16 08:20:00,HAN,2024-09-16 10:10:00,VJ,770,2961000.0,PT1H50M
CXR,2024-09-16 08:00:00,HAN,2024-09-16 09:50:00,VJ,784,2961000.0,PT1H50M
CXR,2024-09-16 14:20:00,HAN,2024-09-16 16:10:00,H1,4418,3894000.0,PT1H50M
CXR,2024-09-16 08:20:00,HAN,2024-09-16 10:10:00,H1,4408,3894000.0,PT1H50M
CXR,2024-09-16 08:00:00,HAN,2024-09-16 09:50:00,H1,4412,3894000.0,PT1H50M
HPH,2024-09-16 19:25:00,SGN,2024-09-16 21:25:00,H1,4203,3894000.0,PT2H
HPH,2024-09-16 16:50:00,SGN,2024-09-16 18:50:00,W2,4277,3935000.0,PT2H
HPH,2024-09-16 19:25:00,SGN,2024-09-16 21:25:00,W2,4279,3935000.0,PT2H
CXR,2024-09-16 14:20:00,HAN,2024-09-16 16:10:00,W2,4776,3935000.0,PT1H50M
CXR,2024-09-16 08:20:00,HAN,2024-09-16 10:10:00,W2,4770,3935000.0,PT1H50M
CXR,2024-09-16 08:00:00,HAN,2024-09-16 09:50:00,W2,4784,3935000.0,PT1H50M
HAN,2024-09-16 19:40:00,SGN,2024-09-16 21:50:00,W2,4153,3935000.0,PT2H10M
HAN,2024-09-17 06:05:00,UIH,2024-09-17 07:40:00,H1,4224,4924000.0,PT1H35M
CXR,2024-09-16 10:00:00,HAN,2024-09-16 12:00:00,VN,6133,2714000.0,PT2H
CXR,2024-09-16 11:00:00,HAN,2024-09-16 13:00:00,VN,6145,2714000.0,PT2H
CXR,2024-09-16 12:00:00,HAN,2024-09-16 14:00:00,VN,6135,2714000.0,PT2H
CXR,2024-09-16 15:00:00,HAN,2024-09-16 17:00:00,VN,6137,2714000.0,PT2H
CXR,2024-09-16 18:00:00,HAN,2024-09-16 20:00:00,VN,6139,2714000.0,PT2H
CXR,2024-09-16 21:00:00,HAN,2024-09-16 23:00:00,VN,6141,2714000.0,PT2H
CXR,2024-09-16 12:35:00,HAN,2024-09-16 14:30:00,VN,1552,3250000.0,PT1H55M
CXR,2024-09-16 15:40:00,HAN,2024-09-16 17:40:00,VN,1558,3250000.0,PT2H
CXR,2024-09-16 20:20:00,HAN,2024-09-16 22:20:00,VN,1564,3250000.0,PT2H
SGN,2024-09-16 12:55:00,PQC,2024-09-16 13:55:00,VJ,327,3739000.0,PT1H
CXR,2024-09-16 08:40:00,SGN,2024-09-16 10:00:00,VN,1341,4639000.0,PT1H20M
HPH,2024-09-16 18:45:00,DAD,2024-09-16 20:00:00,H1,4387,5032000.0,PT1H15M
HPH,2024-09-16 18:45:00,DAD,2024-09-16 20:00:00,W2,4723,5254000.0,PT1H15M
SGN,2024-09-16 12:55:00,PQC,2024-09-16 13:55:00,W2,4327,5254000.0,PT1H
HPH,2024-09-16 22:50:00,SGN,2024-09-17 00:50:00,H1,4454,5781000.0,PT2H
HAN,2024-09-16 18:40:00,DAD,2024-09-16 20:10:00,VN,177,4772000.0,PT1H30M
HAN,2024-09-17 05:45:00,DAD,2024-09-17 07:15:00,VN,157,4772000.0,PT1H30M
CXR,2024-09-16 18:55:00,HAN,2024-09-16 21:00:00,VN,1562,9061000.0,PT2H5M
SGN,2024-09-17 19:20:00,HUI,2024-09-17 20:50:00,QH,1102,2738000.0,PT1H30M
CXR,2024-09-16 13:45:00,SGN,2024-09-16 14:50:00,A1,2603,4550000.0,PT1H5M
HPH,2024-09-16 22:50:00,SGN,2024-09-17 00:50:00,W2,4285,5549000.0,PT2H
CXR,2024-09-16 08:20:00,HAN,2024-09-16 10:10:00,A1,2770,7529000.0,PT1H50M
DAD,2024-09-17 07:30:00,SGN,2024-09-17 08:55:00,VJ,621,2318000.0,PT1H25M
DAD,2024-09-17 09:00:00,SGN,2024-09-17 10:25:00,VJ,623,2318000.0,PT1H25M
VII,2024-09-16 19:15:00,SGN,2024-09-16 21:05:00,VJ,221,2961000.0,PT1H50M
VII,2024-09-16 22:05:00,SGN,2024-09-16 23:55:00,VJ,219,2961000.0,PT1H50M
VCA,2024-09-16 08:55:00,HAN,2024-09-16 11:05:00,VJ,462,2961000.0,PT2H10M
VCA,2024-09-16 11:35:00,DAD,2024-09-16 13:05:00,H1,4348,3145000.0,PT1H30M
DAD,2024-09-17 09:00:00,SGN,2024-09-17 10:25:00,H1,4160,3145000.0,PT1H25M
DAD,2024-09-17 09:00:00,SGN,2024-09-17 10:25:00,W2,4623,3345000.0,PT1H25M
VCA,2024-09-16 08:55:00,HAN,2024-09-16 11:05:00,H1,4332,3894000.0,PT2H10M
VII,2024-09-16 22:05:00,SGN,2024-09-16 23:55:00,H1,4141,3894000.0,PT1H50M
VII,2024-09-17 06:00:00,SGN,2024-09-17 07:50:00,H1,4194,3894000.0,PT1H50M
VII,2024-09-16 19:15:00,SGN,2024-09-16 21:05:00,W2,4221,3935000.0,PT1H50M
VII,2024-09-16 22:05:00,SGN,2024-09-16 23:55:00,W2,4219,3935000.0,PT1H50M
VCA,2024-09-16 08:55:00,HAN,2024-09-16 11:05:00,W2,4462,3935000.0,PT2H10M
VCA,2024-09-16 19:50:00,HAN,2024-09-16 22:15:00,VN,1206,7185000.0,PT2H25M
HAN,2024-09-17 05:00:00,SGN,2024-09-17 07:20:00,VN,205,7185000.0,PT2H20M
HAN,2024-09-17 06:00:00,SGN,2024-09-17 08:15:00,VN,243,7185000.0,PT2H15M
DAD,2024-09-17 07:40:00,HAN,2024-09-17 09:00:00,VJ,504,2318000.0,PT1H20M
DAD,2024-09-17 08:02:00,HAN,2024-09-17 09:40:00,VJ,506,2318000.0,PT1H38M
DAD,2024-09-17 08:02:00,HAN,2024-09-17 09:40:00,H1,4344,3145000.0,PT1H38M
DAD,2024-09-17 08:02:00,HAN,2024-09-17 09:40:00,W2,4506,3345000.0,PT1H38M
BMV,2024-09-17 18:35:00,HAN,2024-09-17 20:20:00,VJ,494,4060000.0,PT1H45M
VCA,2024-09-16 11:35:00,DAD,2024-09-16 13:05:00,A1,2702,4631000.0,PT1H30M
DAD,2024-09-17 08:02:00,HAN,2024-09-17 09:40:00,A1,2506,4631000.0,PT1H38M
DLI,2024-09-17 19:05:00,HAN,2024-09-17 20:55:00,H1,4450,5300000.0,PT1H50M
DLI,2024-09-17 20:35:00,HAN,2024-09-17 22:25:00,H1,4473,5300000.0,PT1H50M
BMV,2024-09-17 18:35:00,HAN,2024-09-17 20:20:00,W2,4494,5549000.0,PT1H45M
DLI,2024-09-17 13:25:00,HAN,2024-09-17 15:15:00,W2,4402,5656000.0,PT1H50M
DLI,2024-09-17 19:05:00,HAN,2024-09-17 20:55:00,W2,4406,5656000.0,PT1H50M
SGN,2024-09-17 11:25:00,HAN,2024-09-17 13:35:00,A1,2170,7208000.0,PT2H10M
SGN,2024-09-17 12:00:00,HAN,2024-09-17 14:10:00,A1,2172,7208000.0,PT2H10M
VCA,2024-09-16 15:50:00,VII,2024-09-16 17:40:00,A1,2480,7637000.0,PT1H50M
DLI,2024-09-17 20:35:00,HAN,2024-09-17 22:25:00,A1,2408,7637000.0,PT1H50M
DLI,2024-09-17 22:50:00,HAN,2024-09-18 00:40:00,A1,2410,7637000.0,PT1H50M
VII,2024-09-16 19:15:00,SGN,2024-09-16 21:05:00,A1,2221,7851000.0,PT1H50M
SGN,2024-09-17 06:40:00,HAN,2024-09-17 08:50:00,A1,2168,7851000.0,PT2H10M
SGN,2024-09-17 07:00:00,HAN,2024-09-17 09:10:00,A1,2122,7851000.0,PT2H10M
SGN,2024-09-17 09:00:00,DAD,2024-09-17 10:20:00,VN,6032,8975000.0,PT1H20M
SGN,2024-09-17 08:55:00,DAD,2024-09-17 10:30:00,VN,118,10584000.0,PT1H35M
SGN,2024-09-17 11:10:00,HUI,2024-09-17 12:35:00,VJ,304,3417000.0,PT1H25M
SGN,2024-09-17 15:30:00,HUI,2024-09-17 16:55:00,VJ,306,3417000.0,PT1H25M
DAD,2024-09-17 10:30:00,SGN,2024-09-17 11:55:00,VJ,625,3417000.0,PT1H25M
SGN,2024-09-17 11:10:00,HUI,2024-09-17 12:35:00,H1,4309,4656000.0,PT1H25M
SGN,2024-09-17 15:30:00,HUI,2024-09-17 16:55:00,H1,4311,4656000.0,PT1H25M
DAD,2024-09-17 10:30:00,SGN,2024-09-17 11:55:00,H1,4162,4656000.0,PT1H25M
SGN,2024-09-17 15:30:00,HUI,2024-09-17 16:55:00,W2,4306,4959000.0,PT1H25M
DAD,2024-09-17 10:30:00,SGN,2024-09-17 11:55:00,W2,4625,4959000.0,PT1H25M
SGN,2024-09-17 19:30:00,HUI,2024-09-17 20:55:00,A1,2310,6887000.0,PT1H25M
SGN,2024-09-17 15:45:00,CXR,2024-09-17 16:55:00,VJ,604,3417000.0,PT1H10M
SGN,2024-09-17 15:45:00,CXR,2024-09-17 16:55:00,W2,4604,4959000.0,PT1H10M
VII,2024-09-17 08:25:00,SGN,2024-09-17 10:15:00,H1,4002,5407000.0,PT1H50M
HAN,2024-09-17 09:00:00,SGN,2024-09-17 11:00:00,VN,6041,8440000.0,PT2H
SGN,2024-09-17 15:20:00,VII,2024-09-17 17:10:00,VJ,216,3739000.0,PT1H50M
SGN,2024-09-17 15:20:00,VII,2024-09-17 17:10:00,H1,4107,5032000.0,PT1H50M
SGN,2024-09-17 15:20:00,VII,2024-09-17 17:10:00,W2,4216,5254000.0,PT1H50M
SGN,2024-09-17 17:00:00,BMV,2024-09-17 18:00:00,H1,4542,4656000.0,PT1H
DAD,2024-09-17 13:25:00,SGN,2024-09-17 14:50:00,H1,4226,4656000.0,PT1H25M
HAN,2024-09-17 13:45:00,BMV,2024-09-17 15:40:00,VN,1605,7185000.0,PT1H55M
HAN,2024-09-17 09:00:00,SGN,2024-09-17 11:20:00,VN,6119,8574000.0,PT2H20M
HAN,2024-09-17 08:00:00,SGN,2024-09-17 10:20:00,VN,6129,8574000.0,PT2H20M
HAN,2024-09-17 10:00:00,SGN,2024-09-17 12:20:00,VN,6131,8574000.0,PT2H20M
DAD,2024-09-17 13:25:00,SGN,2024-09-17 14:50:00,VJ,629,3417000.0,PT1H25M
HAN,2024-09-17 13:20:00,DLI,2024-09-17 15:10:00,VJ,403,3739000.0,PT1H50M
VII,2024-09-17 06:00:00,SGN,2024-09-17 07:50:00,VJ,211,4060000.0,PT1H50M
VII,2024-09-17 08:25:00,SGN,2024-09-17 10:15:00,VJ,213,4060000.0,PT1H50M
VII,2024-09-17 13:05:00,SGN,2024-09-17 14:55:00,VJ,215,4060000.0,PT1H50M
DAD,2024-09-17 13:25:00,SGN,2024-09-17 14:50:00,W2,4629,4959000.0,PT1H25M
HAN,2024-09-17 13:20:00,DLI,2024-09-17 15:10:00,H1,4217,5032000.0,PT1H50M
HAN,2024-09-17 13:20:00,DLI,2024-09-17 15:10:00,W2,4403,5254000.0,PT1H50M
VII,2024-09-17 13:05:00,SGN,2024-09-17 14:55:00,H1,4114,5407000.0,PT1H50M
VII,2024-09-17 06:00:00,SGN,2024-09-17 07:50:00,W2,4211,5549000.0,PT1H50M
VII,2024-09-17 08:25:00,SGN,2024-09-17 10:15:00,W2,4213,5549000.0,PT1H50M
VII,2024-09-17 13:05:00,SGN,2024-09-17 14:55:00,W2,4215,5549000.0,PT1H50M
HPH,2024-09-16 08:05:00,SGN,2024-09-16 10:05:00,VJ,271,1541000.0,PT2H
HPH,2024-09-16 12:55:00,SGN,2024-09-16 14:55:00,VJ,273,1541000.0,PT2H
HPH,2024-09-16 14:45:00,SGN,2024-09-16 16:45:00,VJ,275,1541000.0,PT2H
HPH,2024-09-16 08:05:00,SGN,2024-09-16 10:05:00,H1,4294,2007000.0,PT2H
HPH,2024-09-16 12:55:00,SGN,2024-09-16 14:55:00,H1,4295,2007000.0,PT2H
HPH,2024-09-16 14:45:00,SGN,2024-09-16 16:45:00,H1,4297,2007000.0,PT2H
HPH,2024-09-16 16:50:00,SGN,2024-09-16 18:50:00,H1,4425,2007000.0,PT2H
HPH,2024-09-16 08:05:00,SGN,2024-09-16 10:05:00,W2,4271,2028000.0,PT2H
HPH,2024-09-16 12:55:00,SGN,2024-09-16 14:55:00,W2,4273,2028000.0,PT2H
HPH,2024-09-16 14:45:00,SGN,2024-09-16 16:45:00,W2,4275,2028000.0,PT2H
HPH,2024-09-16 10:40:00,SGN,2024-09-16 12:45:00,QH,1547,2274000.0,PT2H5M
HPH,2024-09-16 10:30:00,PQC,2024-09-16 12:35:00,VJ,767,2640000.0,PT2H5M
HPH,2024-09-16 08:40:00,CXR,2024-09-16 10:25:00,VJ,733,2640000.0,PT1H45M
HPH,2024-09-16 11:00:00,CXR,2024-09-16 12:45:00,VJ,731,2640000.0,PT1H45M
HPH,2024-09-16 16:20:00,SGN,2024-09-16 17:35:00,VN,1183,3250000.0,PT1H15M
HPH,2024-09-16 08:40:00,CXR,2024-09-16 10:25:00,H1,4500,3519000.0,PT1H45M
HPH,2024-09-16 11:00:00,CXR,2024-09-16 12:45:00,H1,4228,3519000.0,PT1H45M
HPH,2024-09-16 10:30:00,PQC,2024-09-16 12:35:00,H1,4498,3519000.0,PT2H5M
HPH,2024-09-16 10:30:00,PQC,2024-09-16 12:35:00,W2,4767,3640000.0,PT2H5M
HPH,2024-09-16 08:40:00,CXR,2024-09-16 10:25:00,W2,4733,3640000.0,PT1H45M
HPH,2024-09-16 11:00:00,CXR,2024-09-16 12:45:00,W2,4731,3640000.0,PT1H45M
VII,2024-09-17 17:45:00,SGN,2024-09-17 19:35:00,H1,4363,5300000.0,PT1H50M
VII,2024-09-17 19:15:00,SGN,2024-09-17 21:05:00,H1,4152,5300000.0,PT1H50M
VII,2024-09-17 17:45:00,SGN,2024-09-17 19:35:00,W2,4217,5656000.0,PT1H50M
VII,2024-09-17 19:15:00,SGN,2024-09-17 21:05:00,W2,4221,5656000.0,PT1H50M
DLI,2024-09-16 20:35:00,HAN,2024-09-16 22:25:00,H1,4473,3894000.0,PT1H50M
HPH,2024-09-16 16:50:00,SGN,2024-09-16 18:50:00,A1,2277,4952000.0,PT2H
HPH,2024-09-16 08:05:00,SGN,2024-09-16 10:05:00,A1,2271,4952000.0,PT2H
HAN,2024-09-17 10:40:00,DAD,2024-09-17 12:00:00,H1,4022,5407000.0,PT1H20M
HPH,2024-09-16 15:50:00,DLI,2024-09-16 17:35:00,A1,2693,7529000.0,PT1H45M
DLI,2024-09-16 20:35:00,HAN,2024-09-16 22:25:00,A1,2408,7529000.0,PT1H50M
DLI,2024-09-16 22:50:00,HAN,2024-09-17 00:40:00,A1,2410,7529000.0,PT1H50M
SGN,2024-09-16 21:45:00,VII,2024-09-16 23:35:00,A1,2220,5274000.0,PT1H50M
HPH,2024-09-16 08:40:00,CXR,2024-09-16 10:25:00,A1,2733,7449000.0,PT1H45M
HPH,2024-09-16 10:30:00,PQC,2024-09-16 12:35:00,A1,2767,7449000.0,PT2H5M
SGN,2024-09-17 21:45:00,VII,2024-09-17 23:35:00,A1,2220,7449000.0,PT1H50M
VII,2024-09-16 08:25:00,SGN,2024-09-16 10:15:00,VJ,213,1541000.0,PT1H50M
VII,2024-09-16 13:05:00,SGN,2024-09-16 14:55:00,VJ,215,1541000.0,PT1H50M
VII,2024-09-16 17:45:00,SGN,2024-09-16 19:35:00,VJ,217,1541000.0,PT1H50M
VII,2024-09-16 08:25:00,SGN,2024-09-16 10:15:00,H1,4002,2007000.0,PT1H50M
VII,2024-09-16 13:05:00,SGN,2024-09-16 14:55:00,H1,4114,2007000.0,PT1H50M
VII,2024-09-16 17:45:00,SGN,2024-09-16 19:35:00,H1,4363,2007000.0,PT1H50M
VII,2024-09-16 19:15:00,SGN,2024-09-16 21:05:00,H1,4152,2007000.0,PT1H50M
VII,2024-09-16 08:25:00,SGN,2024-09-16 10:15:00,W2,4213,2028000.0,PT1H50M
VII,2024-09-16 13:05:00,SGN,2024-09-16 14:55:00,W2,4215,2028000.0,PT1H50M
VII,2024-09-16 17:45:00,SGN,2024-09-16 19:35:00,W2,4217,2028000.0,PT1H50M
VII,2024-09-16 21:45:00,SGN,2024-09-16 23:35:00,QH,1155,2113000.0,PT1H50M
BMV,2024-09-17 06:55:00,SGN,2024-09-17 07:55:00,VJ,357,2318000.0,PT1H
VII,2024-09-16 10:55:00,DLI,2024-09-16 12:30:00,H1,4350,3037000.0,PT1H35M
BMV,2024-09-17 06:55:00,SGN,2024-09-17 07:55:00,H1,4434,3145000.0,PT1H
BMV,2024-09-17 06:55:00,SGN,2024-09-17 07:55:00,W2,4357,3345000.0,PT1H
DLI,2024-09-16 13:25:00,HAN,2024-09-16 15:15:00,VJ,402,4167000.0,PT1H50M
DLI,2024-09-16 19:05:00,HAN,2024-09-16 20:55:00,H1,4450,5300000.0,PT1H50M
BMV,2024-09-17 08:25:00,HAN,2024-09-17 10:10:00,H1,4444,5407000.0,PT1H45M
HAN,2024-09-17 13:20:00,SGN,2024-09-17 15:30:00,H1,4233,5407000.0,PT2H10M
DLI,2024-09-16 13:25:00,HAN,2024-09-16 15:15:00,W2,4402,5656000.0,PT1H50M
HAN,2024-09-17 09:40:00,SGN,2024-09-17 11:50:00,H1,4105,5781000.0,PT2H10M
HAN,2024-09-17 09:50:00,SGN,2024-09-17 12:00:00,H1,4479,5781000.0,PT2H10M
VII,2024-09-16 10:55:00,DLI,2024-09-16 12:30:00,A1,2713,5060000.0,PT1H35M
VII,2024-09-16 18:15:00,VCA,2024-09-16 20:05:00,A1,2481,5274000.0,PT1H50M
VCA,2024-09-17 19:45:00,HAN,2024-09-17 21:55:00,A1,2466,5274000.0,PT2H10M
SGN,2024-09-17 05:00:00,HAN,2024-09-17 07:15:00,VN,204,6887000.0,PT2H15M
VCA,2024-09-17 11:35:00,DAD,2024-09-17 13:05:00,VJ,702,2640000.0,PT1H30M
VCA,2024-09-17 11:35:00,DAD,2024-09-17 13:05:00,W2,4702,3640000.0,PT1H30M
HAN,2024-09-17 09:00:00,HUI,2024-09-17 10:15:00,VN,6174,9920000.0,PT1H15M
DLI,2024-09-16 18:10:00,HPH,2024-09-16 19:55:00,A1,2692,7637000.0,PT1H45M
HPH,2024-09-17 08:40:00,CXR,2024-09-17 10:25:00,A1,2733,7637000.0,PT1H45M
HAN,2024-09-17 09:00:00,CXR,2024-09-17 11:00:00,VN,6134,11663000.0,PT2H
CXR,2024-09-18 06:20:00,HPH,2024-09-18 08:05:00,A1,2734,7449000.0,PT1H45M
VII,2024-09-16 15:15:00,BMV,2024-09-16 16:40:00,A1,2741,2376000.0,PT1H25M
HAN,2024-09-17 16:40:00,DLI,2024-09-17 18:30:00,H1,4449,5407000.0,PT1H50M
HAN,2024-09-17 18:15:00,DLI,2024-09-17 20:00:00,A1,2407,7851000.0,PT1H45M
SGN,2024-09-17 10:10:00,HAN,2024-09-17 12:20:00,A1,2130,7851000.0,PT2H10M
SGN,2024-09-17 13:20:00,HAN,2024-09-17 15:30:00,A1,2136,7851000.0,PT2H10M
SGN,2024-09-17 13:00:00,HAN,2024-09-17 15:10:00,A1,2174,7851000.0,PT2H10M
BMV,2024-09-16 06:55:00,SGN,2024-09-16 07:55:00,VJ,357,1219000.0,PT1H
BMV,2024-09-16 06:55:00,SGN,2024-09-16 07:55:00,H1,4434,1632000.0,PT1H
BMV,2024-09-16 18:35:00,SGN,2024-09-16 19:35:00,H1,4547,1632000.0,PT1H
BMV,2024-09-16 06:55:00,SGN,2024-09-16 07:55:00,W2,4357,1733000.0,PT1H
BMV,2024-09-16 16:25:00,SGN,2024-09-16 17:25:00,VN,1417,1776000.0,PT1H
BMV,2024-09-16 17:15:00,VII,2024-09-16 18:40:00,VJ,740,2640000.0,PT1H25M
BMV,2024-09-16 08:25:00,HAN,2024-09-16 10:10:00,VJ,492,2961000.0,PT1H45M
BMV,2024-09-16 17:15:00,VII,2024-09-16 18:40:00,H1,4390,3519000.0,PT1H25M
BMV,2024-09-16 17:15:00,VII,2024-09-16 18:40:00,W2,4740,3640000.0,PT1H25M
HUI,2024-09-17 08:30:00,SGN,2024-09-17 09:55:00,VJ,301,3739000.0,PT1H25M
BMV,2024-09-16 18:35:00,HAN,2024-09-16 20:20:00,H1,4460,3894000.0,PT1H45M
BMV,2024-09-16 08:25:00,HAN,2024-09-16 10:10:00,H1,4444,3894000.0,PT1H45M
BMV,2024-09-16 08:25:00,HAN,2024-09-16 10:10:00,W2,4492,3935000.0,PT1H45M
BMV,2024-09-16 17:15:00,VII,2024-09-16 18:40:00,A1,2740,4952000.0,PT1H25M
VII,2024-09-17 06:00:00,SGN,2024-09-17 07:50:00,A1,2211,4952000.0,PT1H50M
HUI,2024-09-17 08:30:00,SGN,2024-09-17 09:55:00,H1,5198,5032000.0,PT1H25M
HUI,2024-09-17 08:30:00,SGN,2024-09-17 09:55:00,W2,4301,5254000.0,PT1H25M
HAN,2024-09-17 06:05:00,UIH,2024-09-17 07:40:00,W2,4435,5361000.0,PT1H35M
BMV,2024-09-16 16:20:00,HAN,2024-09-16 18:05:00,VN,1604,3250000.0,PT1H45M
SGN,2024-09-16 10:35:00,PQC,2024-09-16 11:35:00,H1,4322,5032000.0,PT1H
HAN,2024-09-16 23:50:00,DAD,2024-09-17 01:00:00,VN,4034,11522000.0,PT1H10M
HAN,2024-09-16 23:50:00,DAD,2024-09-17 01:00:00,VN,4035,12058000.0,PT1H10M
DLI,2024-09-16 13:00:00,SGN,2024-09-16 14:00:00,VN,6171,1642000.0,PT1H
DLI,2024-09-16 13:05:00,VII,2024-09-16 14:40:00,VJ,712,2747000.0,PT1H35M
DLI,2024-09-16 07:00:00,HAN,2024-09-16 08:50:00,VJ,404,2961000.0,PT1H50M
DLI,2024-09-16 12:10:00,HAN,2024-09-16 14:00:00,VJ,412,2961000.0,PT1H50M
DLI,2024-09-16 13:05:00,VII,2024-09-16 14:40:00,H1,4349,3412000.0,PT1H35M
DLI,2024-09-16 13:05:00,VII,2024-09-16 14:40:00,W2,4712,3747000.0,PT1H35M
DLI,2024-09-16 15:55:00,HAN,2024-09-16 17:50:00,QH,1422,3864000.0,PT1H55M
DLI,2024-09-16 12:10:00,HAN,2024-09-16 14:00:00,H1,4481,3894000.0,PT1H50M
DLI,2024-09-16 07:00:00,HAN,2024-09-16 08:50:00,H1,4070,3894000.0,PT1H50M
DLI,2024-09-16 13:25:00,HAN,2024-09-16 15:15:00,H1,4527,3894000.0,PT1H50M
DLI,2024-09-16 07:00:00,HAN,2024-09-16 08:50:00,W2,4404,3935000.0,PT1H50M
DLI,2024-09-16 12:10:00,HAN,2024-09-16 14:00:00,W2,4412,3935000.0,PT1H50M
DLI,2024-09-16 13:05:00,VII,2024-09-16 14:40:00,A1,2712,5060000.0,PT1H35M
HPH,2024-09-17 08:05:00,SGN,2024-09-17 10:05:00,A1,2271,5274000.0,PT2H
HPH,2024-09-17 16:50:00,SGN,2024-09-17 18:50:00,A1,2277,5274000.0,PT2H
HUI,2024-09-17 13:30:00,HAN,2024-09-17 14:45:00,VJ,566,3417000.0,PT1H15M
HUI,2024-09-17 13:30:00,HAN,2024-09-17 14:45:00,H1,4096,4656000.0,PT1H15M
HUI,2024-09-17 13:30:00,HAN,2024-09-17 14:45:00,W2,4566,4959000.0,PT1H15M
CXR,2024-09-17 14:20:00,HAN,2024-09-17 16:10:00,H1,4418,5032000.0,PT1H50M
SGN,2024-09-17 10:40:00,UIH,2024-09-17 11:50:00,W2,4382,5066000.0,PT1H10M
CXR,2024-09-17 11:50:00,HAN,2024-09-17 13:40:00,W2,4784,5254000.0,PT1H50M
CXR,2024-09-17 14:20:00,HAN,2024-09-17 16:10:00,W2,4776,5254000.0,PT1H50M
HAN,2024-09-17 19:30:00,DAD,2024-09-17 20:50:00,A1,2509,4952000.0,PT1H20M
HAN,2024-09-17 07:00:00,SGN,2024-09-17 09:10:00,H1,4257,5407000.0,PT2H10M
HAN,2024-09-17 10:10:00,SGN,2024-09-17 12:20:00,A1,2131,7529000.0,PT2H10M
HAN,2024-09-17 13:20:00,SGN,2024-09-17 15:30:00,A1,2135,7529000.0,PT2H10M
HAN,2024-09-17 14:35:00,SGN,2024-09-17 16:45:00,A1,2171,7529000.0,PT2H10M
HAN,2024-09-17 15:10:00,SGN,2024-09-17 17:20:00,A1,2173,7529000.0,PT2H10M
HPH,2024-09-17 11:00:00,CXR,2024-09-17 12:45:00,VJ,731,2961000.0,PT1H45M
HAN,2024-09-17 16:30:00,SGN,2024-09-17 18:40:00,A1,2147,7851000.0,PT2H10M
HAN,2024-09-17 16:10:00,SGN,2024-09-17 18:20:00,A1,2175,7851000.0,PT2H10M
SGN,2024-09-17 05:25:00,HAN,2024-09-17 07:35:00,VJ,198,1541000.0,PT2H10M
SGN,2024-09-17 06:00:00,HAN,2024-09-17 08:10:00,VJ,120,1541000.0,PT2H10M
SGN,2024-09-17 06:40:00,HAN,2024-09-17 08:50:00,VJ,168,1541000.0,PT2H10M
SGN,2024-09-17 07:00:00,HAN,2024-09-17 09:10:00,VJ,122,1541000.0,PT2H10M
SGN,2024-09-17 08:10:00,HAN,2024-09-17 10:20:00,VJ,124,1541000.0,PT2H10M
SGN,2024-09-17 08:45:00,HAN,2024-09-17 10:55:00,VJ,126,1541000.0,PT2H10M
SGN,2024-09-17 10:10:00,HAN,2024-09-17 12:20:00,VJ,130,1541000.0,PT2H10M
SGN,2024-09-17 11:00:00,HAN,2024-09-17 13:10:00,VJ,132,1541000.0,PT2H10M
SGN,2024-09-17 11:25:00,HAN,2024-09-17 13:35:00,VJ,170,1541000.0,PT2H10M
SGN,2024-09-17 12:00:00,HAN,2024-09-17 14:10:00,VJ,172,1541000.0,PT2H10M
SGN,2024-09-17 12:30:00,HAN,2024-09-17 14:40:00,VJ,134,1541000.0,PT2H10M
SGN,2024-09-17 13:00:00,HAN,2024-09-17 15:10:00,VJ,174,1541000.0,PT2H10M
SGN,2024-09-17 13:20:00,HAN,2024-09-17 15:30:00,VJ,136,1541000.0,PT2H10M
SGN,2024-09-17 13:50:00,HAN,2024-09-17 16:00:00,VJ,138,1541000.0,PT2H10M
SGN,2024-09-17 14:40:00,HAN,2024-09-17 16:50:00,VJ,140,1541000.0,PT2H10M
SGN,2024-09-17 15:30:00,HAN,2024-09-17 17:40:00,VJ,142,1541000.0,PT2H10M
SGN,2024-09-17 16:30:00,HAN,2024-09-17 18:40:00,VJ,144,1541000.0,PT2H10M
SGN,2024-09-17 16:45:00,HAN,2024-09-17 18:55:00,VJ,148,1541000.0,PT2H10M
SGN,2024-09-17 17:40:00,HAN,2024-09-17 19:50:00,VJ,150,1541000.0,PT2H10M
SGN,2024-09-17 18:15:00,HAN,2024-09-17 20:25:00,VJ,152,1541000.0,PT2H10M
SGN,2024-09-17 20:40:00,HAN,2024-09-17 22:50:00,VJ,158,1541000.0,PT2H10M
SGN,2024-09-17 21:55:00,HAN,2024-09-18 00:05:00,VJ,160,1541000.0,PT2H10M
SGN,2024-09-17 22:45:00,HAN,2024-09-18 00:55:00,VJ,162,1541000.0,PT2H10M
